milli,accel_x,accel_y,accel_x,gyro_x,gyro_y,gyro_z
4830570,-0.27696919,-2.16071868,9.39601707,-0.70127332,-0.41722095,0.44165558,0.14615727,-26.38848305,42.91873741
4883570,-0.30927235,-1.43210435,10.58465004,-0.56810468,0.25106561,0.56505036,-0.08769321,-28.18620300,41.93949318
4936570,-0.90029949,-1.82153618,9.07358265,-0.78679442,0.56321776,-0.05619960,-1.63694668,-28.05466270,42.34872627
4989570,-3.00837636,-4.17786884,10.10967541,-1.32924283,-0.36774087,-0.46731189,-1.08155346,-30.68547249,40.84332466
5042570,-1.58584309,-1.23409832,10.91007519,-0.72631878,-0.63652152,-0.78740525,2.04618550,-32.33703613,39.19175911
5095570,-0.89910311,-2.27497602,5.65902519,1.25349545,-0.69027770,-0.07086036,3.94621563,-30.64162636,41.72025490
5148570,-1.22512519,-0.28654051,10.25025368,-0.79045957,-0.42699480,-1.12643552,5.52470112,-31.56240845,39.83484459
5201570,0.40558347,0.10408779,7.95852852,-1.97126210,0.00183260,-0.98532563,8.24320507,-34.32475853,37.33557319
5254570,0.40079778,-0.97507524,6.90329361,0.40256017,0.23884831,-0.41538838,8.93013859,-35.04092407,37.20403480
5307570,1.24008036,2.01894403,10.26401329,0.57115901,-0.26145032,-0.77335542,9.88015461,-34.50014496,37.52557945
5360570,2.81156659,-1.31425786,1.90648150,1.13498759,0.08674286,-0.14599679,10.83016873,-31.63548660,39.86407661
5413570,0.83210409,-0.11904293,9.06760120,-0.35918877,1.23578036,-0.58459800,10.18708134,-33.31628037,39.22098732
5466570,0.48514479,-0.69870424,10.13539982,0.47219881,0.35063666,-0.51007247,9.10552502,-32.86319923,39.57176399
5519570,0.75852478,-2.27916360,9.69332504,0.09529497,0.51862454,-0.66217792,9.20783520,-31.60625649,39.92253685
5572570,0.51086766,0.84586281,9.66401291,0.55344391,-0.05986479,-1.27365410,10.99093914,-30.11546326,41.29640770
5625570,0.41276190,0.21834506,12.03709507,2.03173780,0.07635815,-0.91263264,11.50248623,-26.22771263,43.98568153
5678570,1.01994061,0.64486575,7.81555700,1.55465198,-0.54428095,-1.28770387,13.75329113,-22.35457611,45.91493797
5731570,1.84426808,1.32023990,10.75274563,-0.73731434,0.48808134,-1.28098440,14.29406643,-22.13533974,45.44724083
5784570,1.34656107,-0.29132617,11.57288647,1.21440005,-0.26755896,-0.72876221,14.71791935,-20.87839890,46.58725548
5837570,0.62333030,-0.11904293,11.19003487,1.03541660,0.11789699,-0.43554690,15.90178490,-17.88219929,48.09266472
5890570,0.94157571,1.75034988,9.67777157,0.44654247,-0.13133603,-0.61086524,16.20871258,-16.37679100,48.37035942
5943570,-0.18723837,0.13040884,11.42034435,-1.43736589,0.52778757,-0.31642818,15.94563103,-18.26220417,48.66267204
5996570,0.34636107,-0.83389872,11.98624611,-1.17408299,-0.18875736,-0.91385436,15.77024460,-20.92224693,46.83572197
6049570,0.12382857,0.55513489,10.96810150,-0.03848451,-0.12034045,-0.21502456,17.20257378,-22.12072563,45.59339714
6102570,0.12323037,-0.91884387,10.88495159,0.52717668,-0.20402899,-0.06902777,17.91873837,-21.66764259,46.44109917
6155570,0.81655073,0.56889361,9.52762127,0.10140362,0.11301007,-0.62613684,18.35720635,-20.45454598,45.90032387
6208570,0.33020952,0.48155555,10.60498905,0.55833083,-0.10079277,-0.24495696,18.57644081,-20.14761829,46.82110786
6261570,0.27816561,0.00478565,10.72283649,0.50640726,0.00061087,-0.41661006,18.83952141,-18.64221001,47.25957298
6314570,0.99122679,0.64845496,10.07916832,0.25717425,-0.12522738,-0.37629297,19.39491463,-16.61064053,48.22420311
6367570,0.56231332,1.46560383,9.53958607,0.06719518,-0.05009095,-0.16737707,20.62262631,-16.15755653,47.47881126
6420570,-0.04067799,0.76271224,11.12124157,-0.39645153,0.18631390,-0.27122414,20.31569863,-16.05524731,47.11341667
6473570,1.00917292,2.14097810,8.85703278,-0.23640485,-0.27611110,-0.49602258,21.16340351,-16.62525654,46.99649620
6526570,0.27517459,0.40737805,12.34217834,0.13927726,0.23640485,-0.01832596,21.35340596,-16.84449005,47.90265846
6579570,0.21535406,0.27457643,9.66221809,0.45509461,-0.12461651,-0.19181168,21.35340596,-15.19292641,48.41420936
6632570,0.29910284,1.13120687,9.67119122,-0.53511792,-0.17898352,-0.24129176,21.60187245,-15.80678272,47.34726906
6685570,0.48693940,1.33998072,9.28594589,-0.45998150,-0.08796459,-0.35308009,21.73341275,-17.28295898,47.42034340
6738570,0.34755749,1.46380925,9.16032314,0.11667527,-0.17165314,-0.10079277,22.59573365,-16.94679928,46.77725792
6791570,0.45702910,0.49172506,9.41515923,-0.37323865,0.17104226,-0.05864306,22.90266133,-17.15141773,46.14878654
6844570,0.14656039,0.30209386,10.31246662,-0.12217305,0.09224065,0.06963863,22.66881180,-18.04297066,46.58725548
6897570,0.24047866,0.10468599,10.01755142,0.02443461,0.09285152,-0.00427606,22.39111519,-18.24758911,46.70418358
6950570,0.41096732,0.29072794,9.92602634,0.02748894,0.10079277,-0.04214970,22.47880841,-18.21835709,46.49956703
7003570,0.39780676,0.68135625,10.07856941,0.23823744,-0.05558874,0.04703662,22.53727055,-17.39988422,46.33879280
7056570,0.42532426,0.50967121,9.99721336,-0.13133603,0.13805555,0.05314527,22.59573365,-17.60450268,46.14878654
7109570,0.31764719,0.49890354,9.91406250,0.10690141,0.00427606,0.04764749,22.68342781,-17.80912113,46.22186851
7162570,0.29192436,0.12203396,11.28873920,0.11850785,0.01588250,0.08002335,22.02572441,-17.83835220,46.64571571
7215570,0.63349974,0.11485548,13.08455276,-0.34391710,0.24007004,-0.10018190,22.12803364,-17.99912357,46.70418358
7268570,0.45583272,-0.59222358,15.32004642,-0.18387043,0.22113320,0.16310102,21.26571274,-18.58374882,46.64571571
7321570,0.51684976,0.27816561,12.77408409,0.58215451,0.13744467,0.06352998,20.59339524,-17.00526238,47.25957298
7374570,-0.37447673,1.54217422,13.28853989,0.07024951,-0.02138028,-0.16982055,20.25723553,-16.58140945,47.50803947
7427570,-0.62751776,2.06859517,8.87856865,0.46670106,-0.32986721,0.58643061,20.91493798,-15.89447594,47.49342537
7480570,-0.77587283,0.47437710,10.29631519,-0.64507365,0.64568460,0.59498274,19.58491802,-17.67758083,47.39111519
7533570,-0.55992055,0.11844473,8.05244637,-0.26816982,-0.03176499,0.42088613,19.02952481,-19.25606632,47.04033851
7586570,-0.50309092,0.54556352,9.66281605,-0.12583824,0.27550021,0.19120082,18.21105004,-20.16223335,45.81262779
7639570,-0.21056838,-0.19680966,8.82353306,-0.03115413,-0.18692476,0.45631632,17.67027378,-20.23531151,45.97339821
7692570,-0.79621172,0.63529438,8.94676495,-0.99265599,0.19547687,-0.23396137,17.56796360,-22.14995766,45.40339470
7745570,-0.19142582,-0.98105729,8.31266594,-0.52900928,0.20769419,0.42027527,17.56796360,-23.58228684,44.24875831
7798570,-0.48993042,-0.11126625,9.00658512,-0.47036624,-0.10506882,0.06291912,17.07103253,-25.10231018,42.53873634
7851570,-0.12382857,-1.51764786,8.41795063,-0.08307768,-0.22357668,0.14110987,17.15872765,-25.73078156,42.94796943
7904570,0.00658026,-1.30528474,8.47238636,-0.60903263,-0.35552356,0.16676621,17.55334854,-26.84156609,41.20871162
7957570,0.26799616,-1.87776756,9.33559799,-0.68172556,0.53084189,0.10018190,17.43642330,-28.59544182,40.87255287
8010570,-0.44506499,-1.91964209,11.22233772,-0.51129419,0.17837265,0.06414085,16.41333103,-29.70622635,39.84945869
8063570,-0.05324030,-2.90727949,9.16809940,0.38912115,-0.28466320,0.16371189,16.67641068,-29.82315064,40.58024025
8116570,-0.61375904,-1.54337060,10.72941685,0.00916298,-0.31154126,-0.06047566,16.86641407,-30.04238510,39.71792030
8169570,-0.26261231,-2.14456749,9.19920635,-0.48991391,-0.33353242,-0.07574729,18.19643498,-30.53931618,39.17714500
8222570,-0.54795635,-2.42512584,10.10907745,-0.57604587,-0.03970624,-0.25717425,18.07951069,-32.08857155,38.68021202
8275570,-0.30149564,-3.01376009,9.40977573,0.18081611,-0.68294734,-0.13255775,19.67261124,-32.22011185,37.86173820
8328570,0.72861457,-1.60678053,6.74716139,-0.02382374,-0.65057147,-0.13561207,21.25109768,-32.43934441,37.18941688
8381570,1.21435750,-2.05064893,6.06401062,-0.11972959,-0.39461893,-0.08368853,21.80648995,-32.51242256,36.21017265
8434570,1.89631188,-1.57268274,3.22971225,0.64812797,-0.66095620,0.25473079,22.93189240,-32.39550018,36.42940712
8487570,1.80538476,-3.02093863,5.24865627,-0.16065755,0.48502702,-0.01099557,21.79187489,-31.73779869,37.99328041
8540570,0.89611208,-2.27617264,7.77727175,0.02871067,0.51984632,-0.00366519,20.56416321,-32.32242012,37.30634498
8593570,0.56829542,-3.18664145,9.47976494,-0.06475171,0.51984632,-0.07330383,20.16954232,-31.81087303,38.15405083
8646570,0.26859432,-2.63210464,10.93101215,0.22357668,0.26450464,0.15577063,18.97106266,-31.34317589,38.27097511
8699570,0.48813584,-2.97487664,10.31486034,-0.27000245,0.46670106,-0.19730946,18.44490052,-31.40163612,38.63636589
8752570,0.09870394,-2.31146669,10.39083290,-0.08674286,0.40866885,-0.06230826,18.06489468,-31.18240547,38.49020958
8805570,0.09810573,-2.39521551,10.24307632,0.03848451,0.16432275,0.04398230,17.97720051,-31.03624916,38.13943291
8858570,0.09631111,-2.68235421,9.70708275,0.08491027,0.18203785,0.09712757,17.40719223,-30.89009094,38.50482368
8911570,0.02213361,-2.95154667,8.42453003,0.15821409,0.08796459,0.13133603,16.80795193,-31.00701523,38.78252220
8964570,-0.35473597,-2.54237413,10.08036327,-0.00916298,0.14538592,0.09040806,16.19409657,-31.10932732,38.56328773
9017570,-0.17946172,-2.42452765,9.42173958,-0.13439035,-0.01954769,0.06108652,16.34025288,-31.57702637,35.94709205
9070570,0.04307081,-3.13998151,8.09312439,0.27794370,-0.24678954,0.23823744,16.50102425,-31.66472054,38.76790428
9123570,-0.03888337,-2.74875522,8.61296463,-0.15943582,0.06719518,-0.01832596,16.19409657,-31.27009773,38.87021446
9176570,-0.35892344,-3.29790783,9.06820011,0.07452556,-0.08552113,0.06841691,16.54487133,-31.19701958,38.59251594
9229570,-0.15433706,-3.40020084,9.63529873,-0.09590584,0.10629055,-0.18203785,16.64718056,-31.25547981,39.55714607
9282570,-0.12502499,-2.40897417,8.64766121,-0.00794125,-0.34941491,0.00000000,17.08564854,-31.59164047,38.91406059
9335570,0.30388850,-2.46341085,7.37767029,-0.13561207,-0.32620203,-0.05742133,17.49488545,-31.88395119,38.43174553
9388570,0.45343989,-2.69072890,6.87457943,0.05558874,-0.01282817,0.01221730,17.81642914,-32.07395554,38.19789696
9441570,0.21595225,-3.44087911,8.88275623,0.06108652,-0.00855211,0.11606439,17.87489224,-32.23472786,38.40251732
9494570,0.33200416,-2.65124726,7.74975443,0.13683382,0.27550021,0.05986479,16.88103104,-31.59164047,38.89944649
9547570,0.22313070,-2.34496617,8.99342346,0.13561207,0.05742133,-0.12583824,17.37796021,-31.19701958,39.04560280
9600570,-0.19920248,-2.73679113,10.71805096,0.24556783,0.16798794,0.16432275,16.41333103,-31.06547737,39.61561012
9653570,0.03529413,-1.91485631,8.54237652,0.23884831,-0.10873401,0.15699238,16.06255627,-30.40777779,39.39637565
9706570,-0.46121657,-1.84965181,10.64028358,-0.26328292,0.43554690,-0.03481932,15.17100334,-30.86085892,39.33791542
9759570,-0.02273181,-1.97766793,8.78046322,1.20157194,-0.36041048,0.26389378,15.60947132,-29.39929962,40.93101311
9812570,-0.37028930,-2.33180571,10.95553875,0.26816982,0.31398475,0.09529497,14.39637661,-28.14235687,41.41332817
9865570,-0.55812591,-1.16709924,11.61296654,0.37934732,0.25656340,0.10323622,14.48407078,-27.29465103,42.12949562
9918570,-0.18245272,-2.18464732,10.29571819,0.88697630,-0.09590584,0.19975293,14.16252613,-26.25694275,42.97719765
9971570,-0.68195444,-1.22811615,11.30189896,0.08613200,0.25106561,-0.05009095,14.10406399,-26.19848061,43.45951271
10024570,-0.82672024,-1.45663083,12.11067390,0.21930061,0.09285152,0.13439035,12.81789112,-25.71616554,43.59105491
10077570,-0.53001028,-0.95832545,11.06620598,0.32925636,-0.01588250,0.03481932,13.44636250,-24.79538345,44.51183891
10130570,-0.37028930,-0.72023964,12.22014523,0.87781334,-0.26878071,0.17409658,13.27097416,-23.53844070,44.58491325
10183570,-0.24705894,-0.08015955,9.55633640,0.66584307,-0.30543262,-0.08185595,14.44022274,-21.74071884,45.69569969
10236570,-0.01196411,-0.04965108,10.14556789,-0.03543018,-0.03054326,0.06352998,14.68868923,-21.36071396,45.31569862
10289570,0.04486543,0.06640083,9.61436176,0.31764993,-0.28038713,0.11667527,14.63022709,-21.24378967,45.54955101
10342570,-0.00239282,-0.54376900,8.92762089,-0.05497787,0.00244346,0.07696902,14.92253781,-21.60917854,45.62262535
10395570,-0.16630118,-0.51924253,9.90449142,-0.13072516,-0.14782940,0.01282817,15.17100334,-21.46302223,45.66647148
10448570,0.01495514,-0.59401822,9.69392300,0.10445795,-0.09773844,0.05253441,15.36100674,-21.78456497,45.73955345
10501570,0.14356937,-0.48035917,9.93021393,0.10384709,-0.19058995,0.02871067,16.19409657,-21.41917610,45.90032387
10554570,0.13280165,-0.46181476,9.75314522,-0.33414328,0.02748894,-0.11972959,15.71178150,-21.75533485,45.57877922
10607570,0.44685966,-0.26620153,9.18305588,-0.06414085,-0.23640485,0.03970624,16.38409901,-22.32534409,45.41800880
10660570,0.52582276,-0.47916272,8.08415127,-0.05803220,-0.11728612,0.03359759,16.70564270,-22.45688438,44.76030922
10713570,0.54795635,-0.52761745,7.21136904,0.16249016,-0.16798794,0.07880161,17.11488056,-22.19380379,44.84799766
10766570,0.70348984,-0.83210409,6.40618467,0.41355574,-0.19242254,0.21135938,17.36334515,-21.93072319,45.25723839
10819570,0.52283174,0.02691926,6.52941513,0.04398230,-0.14599679,0.04337143,17.58257866,-21.59456444,45.27185249
10872570,0.82492566,-0.84945208,7.40817928,-0.08063421,0.02138028,0.30360001,17.61181069,-21.31686783,46.09032631
10925570,0.13698909,0.21176480,9.02931595,0.16493361,-0.14110987,0.15577063,17.67027378,-21.21455765,45.22800636
10978570,1.04087782,0.37268215,7.60379267,0.56871551,-0.00122173,-0.10323622,17.58257866,-19.78222847,46.01725197
11031570,0.93679011,1.66181540,9.52463055,0.65912360,0.11239920,0.00916298,17.30488205,-18.70067406,50.27038765
11084570,0.82073814,1.32682014,11.42513084,0.68355817,0.26939157,0.07208210,16.61794949,-17.15141773,48.04881477
11137570,1.18743825,1.61216426,8.86002445,1.03297317,0.14905111,0.00488692,16.41333103,-15.25138950,48.85267448
11190570,0.19740789,1.90947258,11.95514011,0.38117990,0.67317349,0.09101892,14.87869168,-13.27828217,48.42882347
11243570,0.21535406,2.28394914,11.80319595,0.98715818,0.13866641,0.31031954,14.36714459,-12.82519817,49.74422645
11296570,-0.09690931,1.65164590,11.11466122,0.50213122,0.69333202,0.17104226,12.65711880,-11.58287096,49.83192253
11349570,-0.14297116,2.22771788,11.23071289,0.15027285,-0.11850785,0.39034289,12.35019017,-11.46594620,51.51271629
11402570,-0.49351969,2.47716975,10.34058285,-0.70738196,0.38667771,-0.00977384,11.91172314,-12.81058216,50.25577354
11455570,-0.17048861,2.42692041,8.29232693,-0.32314771,-0.00305433,0.27183503,11.48787022,-14.02367783,50.75270271
11508570,-0.75074810,1.85503578,9.74058342,-0.88331115,0.16310102,0.13194689,10.72785855,-16.21601868,49.53960991
11561570,-0.77946198,1.27537453,10.51466084,-0.89430672,0.72998393,0.29504791,10.04092503,-18.93452168,48.64805794
11614570,-0.94576317,0.80697942,10.26760292,0.98837996,-0.17409658,-0.09407324,9.57322598,-18.75913525,49.90500068
11667570,-0.71844500,1.76231396,12.41755390,-0.30665436,0.39828411,0.03543018,8.87167645,-17.76527405,50.78193855
11720570,-0.98883396,0.47258249,13.04447269,-0.42271876,0.11789699,-0.06230826,8.18474293,-18.78836727,49.72961235
11773570,-0.58025950,1.13180518,10.87537861,0.22663100,-0.40866885,-0.12156218,9.52937794,-18.86144543,49.32037163
11826570,-0.78963155,0.98225373,10.33460140,0.84849185,-0.25473079,0.04031710,10.20169735,-16.44986916,50.18269539
11879570,-0.51026946,1.81375957,9.51625633,-0.04825835,-0.16982055,-0.06169739,11.12247944,-16.25986671,50.51885414
11932570,-0.60538417,1.42073846,9.81535816,-0.32192597,-0.18509217,-0.10812315,11.29786587,-16.42063808,49.94884300
11985570,-0.26500514,1.62951219,9.69392300,0.05131268,-0.13439035,-0.07024951,11.69248867,-17.28295898,50.03653908
12038570,-0.24107689,1.47038949,9.44806099,0.10201450,-0.15515977,-0.01771509,12.21865177,-16.77141190,49.49575996
12091570,-0.26081768,1.44406843,9.76032352,0.02504547,-0.04520403,-0.00427606,12.26249790,-16.43525314,49.93422890
12144570,-0.14416757,1.65463686,9.70827961,-0.04825835,-0.00122173,-0.05742133,12.54019451,-16.61064053,49.94884300
12197570,-0.18185452,1.49013042,9.83091164,-0.10567969,0.07941248,0.01710423,12.33557606,-16.55217838,49.74422645
12250570,-0.15553348,1.44227386,9.64187908,0.14294246,-0.02382374,0.00488692,12.17480374,-16.85910606,49.17421532
12303570,-0.16989039,1.60259306,9.74835968,-0.01588250,0.02993240,-0.02687807,12.51096249,-16.68371868,49.84654045
12356570,-0.16929221,1.59421813,9.74417210,0.18692476,-0.01466077,0.01954769,12.75942707,-16.59602547,49.96346092
12409570,-0.29611179,1.45782709,10.03430176,0.03726278,0.03115413,0.00244346,12.68635083,-16.25986671,50.00731087
12462570,-0.04127619,1.58285213,9.66341400,0.10873401,0.02076942,-0.00305433,12.71558094,-15.67524147,49.61268425
12515570,-0.17826529,1.81914341,9.87099266,-0.00549779,0.02076942,0.00122173,12.24788189,-16.11370945,50.48962593
12568570,-0.13519450,1.79820621,9.67896748,0.10384709,-0.01832596,-0.01954769,12.39403820,-15.28062058,50.15346718
12621570,0.00179462,1.59421813,9.30329418,-0.04703662,0.03298672,0.01771509,12.11634159,-14.82753658,50.84039879
12674570,-0.26081768,1.71685040,10.11027431,0.11239920,-0.02932153,0.03543018,12.37942219,-15.39754486,50.29962349
12727570,-0.08554341,1.65463686,9.81117058,-0.01710423,0.03359759,-0.01221730,12.65711880,-15.90909195,50.47501182
12780570,-0.17886350,1.53320122,9.99840927,0.11423180,0.01649336,0.01710423,12.46711636,-15.58754826,50.31423759
12833570,-0.17766708,1.84426808,9.73280621,0.07391470,-0.00244346,-0.03054326,12.62788677,-15.09061718,49.77345848
12886570,-0.11784652,1.85324109,9.75374413,0.09529497,-0.02871067,-0.01038471,12.74481297,-14.71061134,50.02192497
12939570,0.01375873,2.09371972,9.48754215,0.02565634,-0.04031710,-0.01404990,13.02250958,-14.63753414,50.82578468
12992570,-0.08913264,1.87298191,9.89671516,-0.13072516,0.04886922,0.00122173,12.67173481,-14.85676765,50.40192985
13045570,-0.09810573,1.83529496,9.45643520,0.08552113,-0.01649336,0.01954769,12.89096928,-15.11984825,50.62116813
13098570,-0.01854438,1.76351023,9.49531841,0.05497787,0.00916298,0.02443461,13.11020184,-15.23677349,54.17275810
13151570,-0.13639088,1.83290219,9.79382324,0.05864306,-0.03237586,0.02809980,13.22712803,-14.90061474,50.08038521
13204570,-0.14596218,1.91306174,10.07976437,0.11911872,0.02565634,-0.02871067,13.47559452,-14.56445503,50.75270271
13257570,-0.00538385,1.94117749,9.34457016,0.12644911,-0.08307768,0.00305433,13.50482464,-13.96521568,50.50424003
13310570,-0.01615155,1.90408874,9.73818970,-0.09773844,0.08674286,0.02199115,13.25635815,-14.59368610,50.53347206
13363570,-0.01435694,1.92382932,9.76331425,-0.01282817,0.02138028,0.00794125,13.13943386,-14.60830212,50.38731575
13416570,-0.08315059,1.90767801,10.00199795,0.07819075,-0.03176499,-0.00916298,13.53405476,-14.71061134,50.44577980
13469570,0.08494519,1.80418825,9.47797108,0.02321288,0.05253441,-0.03054326,13.66559506,-14.53522396,50.78193855
13522570,-0.04486543,1.96989119,9.88953590,0.10873401,-0.06230826,0.00977384,13.72405911,-14.38906765,50.19731331
13575570,0.01914258,1.95732892,9.81894779,-0.10018190,0.08002335,-0.04398230,12.99327755,-14.11137104,50.47501182
13628570,-0.03409772,1.80059898,10.13480091,-0.05681047,0.05497787,0.01954769,13.24174404,-14.90061474,51.24963951
13681570,0.06580262,1.79700994,9.41874790,0.13316862,-0.00977384,-0.00427606,13.30020619,-14.21368027,51.41040993
13734570,0.00717847,1.93399894,10.08036327,-0.04703662,0.00244346,0.02199115,13.05174160,-14.75445747,50.98655510
13787570,-0.01734797,1.96989119,9.64845943,0.05925393,-0.03115413,-0.01404990,13.54867077,-14.46214676,51.04501533
13840570,-0.10767703,1.99381948,9.76331425,-0.03787364,0.00671952,-0.00610865,13.28559017,-14.40368366,51.14732551
13893570,-0.08255238,1.99561417,9.64486980,-0.05864306,0.03787364,-0.04337143,13.57790280,-14.25752735,50.56270027
13946570,0.01495514,1.84008062,9.72981548,0.13133603,-0.01160644,0.03909538,13.68021298,-14.97369289,50.81116676
13999570,-0.04546363,2.18763804,9.94157982,-0.03115413,0.02932153,-0.04703662,13.85559941,-13.96521568,51.23501777
14052570,0.04725825,1.82512546,9.37268639,0.02076942,-0.00427606,-0.01282817,13.43174649,-14.11137104,50.56270027
14105570,0.04965108,2.02791715,9.84287643,0.10567969,-0.01771509,0.01954769,13.69482708,-14.11137104,50.57731438
14158570,-0.00358923,2.06321144,9.78245735,-0.01649336,0.01527163,-0.03665191,13.32943821,-14.09675598,51.07424354
14211570,-0.08973086,1.98903382,10.38245773,0.00000000,0.01038471,0.00061087,13.38789845,-14.73984242,51.16194343
14264570,0.00538385,2.00578356,9.90987492,0.18936822,0.00794125,-0.00733038,13.43174649,-14.25752735,51.32271385
14317570,0.12981063,2.13439775,10.51047325,-0.10751228,0.02626720,-0.04153884,13.43174649,-13.90675354,51.13271141
14370570,-0.06041877,2.13260293,10.56610680,0.05681047,0.01954769,0.05070181,13.46097660,-13.19058800,50.82578468
14423570,-0.04965108,2.06201482,10.44108105,0.25961775,-0.00977384,0.00610865,13.27097416,-13.46828461,50.98655510
14476570,-0.03409772,2.36111760,9.80339432,0.12400565,-0.01771509,0.00794125,13.40251637,-12.56211758,51.27886772
14529570,0.14476578,2.35393929,9.42592716,0.12461651,-0.05925393,0.05619960,13.65098095,-12.28442049,51.74656868
14582570,0.02512464,2.64466715,9.66460991,0.05681047,-0.06658431,0.07391470,13.78252125,-12.10903311,51.61502647
14635570,0.05922236,2.57288265,9.93679428,-0.10812315,0.01954769,0.06780604,13.81175137,-12.50365448,51.81964302
14688570,0.06460622,2.18345070,9.98345375,0.08674286,-0.09529497,0.06352998,13.37328434,-11.90441418,52.09734154
14741570,0.01076770,2.32283282,9.87398243,0.00122173,-0.06719518,-0.01649336,14.25022030,-11.68518019,51.80502891
14794570,0.27996027,2.50229454,10.36809921,-0.10690141,-0.21991149,0.00122173,14.39637661,-12.09441757,51.87811088
14847570,0.39960137,2.10867500,10.17248726,-0.25106561,-0.22113320,-0.02809980,15.30254460,-12.22595787,51.43963814
14900570,0.44327039,2.44785762,8.74756145,0.00305433,-0.08735373,0.09346238,15.58024121,-12.85442829,50.91347313
14953570,0.65802616,1.39322090,10.60618687,-1.04457963,0.32559115,0.42699480,14.82022953,-14.25752735,50.31423759
15006570,0.00717847,2.04885459,9.19741249,-0.08185595,0.04031710,0.03115413,14.26483441,-14.38906765,50.43115806
15059570,0.39242291,2.17746878,8.93420219,0.10629055,-0.05131268,0.00855211,14.86407566,-14.72522736,49.94884300
15112570,0.30628130,1.68694007,9.84586716,-0.13500123,0.15210544,0.14721853,14.14791203,-15.26600456,50.28500175
15165570,0.36849469,1.64745831,9.83988571,-0.14966199,0.12828170,0.05925393,14.10406399,-14.75445747,49.61268425
15218570,0.26979074,1.61754811,10.21795082,0.22113320,-0.07391470,0.13744467,13.89944554,-14.76907349,50.29962349
15271570,0.57008994,1.98783743,9.80877876,0.15454890,-0.05803220,0.07086036,13.60713291,-14.19906521,49.94884300
