sensor,micros,x,y,x
accl:1348332580,1.42791688,-2.19481659,10.10728359
gyro:1348332949,-0.08674286,-0.01893682,0.06841691
mag:1348334139,6.21163464,-27.93773842,48.92575264
accl:1348385580,1.69890416,-1.70368969,8.97308540
gyro:1348385932,-0.12278391,-0.06841691,-0.01466077
mag:1348387135,6.22625065,-28.12774086,48.26805305
accl:1348438580,1.74496579,-2.07637191,9.06879807
gyro:1348438933,0.02993240,-0.06780604,0.06597345
mag:1348440116,6.91318417,-27.95235252,48.22420311
accl:1348491580,1.33280230,-2.59561443,8.85284615
gyro:1348491935,0.07269296,-0.05375614,-0.01038471
mag:1348493127,6.19702053,-28.63928795,47.90265846
accl:1348544580,1.96151638,-1.53320122,9.27757168
gyro:1348544936,0.04825835,-0.01466077,-0.04276057
mag:1348546122,5.89009190,-28.75621223,48.63344002
accl:1348597580,1.67019022,-2.04107785,9.37926674
gyro:1348597929,0.16310102,0.11056660,0.01282817
mag:1348599126,6.21163464,-28.68313408,48.25343895
accl:1348650580,2.03449750,-1.30827570,9.91645527
gyro:1348650929,0.11239920,0.20463985,-0.04459316
mag:1348652129,6.06547833,-28.06927872,48.26805305
accl:1348703580,1.55892396,-1.71565378,9.86261749
gyro:1348703934,0.11362094,0.06780604,0.05497787
mag:1348705130,5.62701130,-27.82081223,48.16574287
accl:1348756580,1.79581344,-1.34895384,9.78185844
gyro:1348756935,-0.03543018,0.03298672,-0.03176499
mag:1348758121,6.21163464,-27.92312241,48.31189918
accl:1348809580,1.55712938,-1.88016045,9.47797108
gyro:1348809930,0.10995574,0.02748894,0.01771509
mag:1348811125,5.72932148,-27.57234764,48.47266960
accl:1348862580,1.59122705,-1.75094795,8.87976456
gyro:1348862932,0.17226399,-0.09896017,0.02015855
mag:1348864136,5.99240017,-28.02543068,48.72113609
accl:1348915580,1.58464682,-1.72821617,9.85484028
gyro:1348915933,0.11850785,0.05314527,-0.00244346
mag:1348917129,5.58316326,-27.42619133,50.15346718
accl:1348968580,1.68035972,-1.44885409,9.88893795
gyro:1348968933,0.09101892,0.02687807,-0.00671952
mag:1348970117,6.25548268,-26.69541168,49.59807014
accl:1349021580,1.50987113,-1.66420817,9.89850903
gyro:1349021928,0.14844024,0.08063421,0.02015855
mag:1349023117,6.06547833,-26.50540924,49.58345604
accl:1349074580,1.83409846,-0.97806627,10.12104130
gyro:1349074917,-0.00855211,0.00671952,0.00305433
mag:1349076110,6.06547833,-26.57848740,49.48114586
accl:1349127580,1.36450720,-1.81375957,10.03131008
gyro:1349127915,-0.03420845,0.00916298,-0.02993240
mag:1349129117,5.97778607,-26.97310829,50.22654152
accl:1349180580,1.43988097,-1.55054903,9.16690445
gyro:1349180917,0.10201450,0.01160644,0.04276057
mag:1349182112,6.15317250,-26.54925537,49.94884300
accl:1349233580,1.48295176,-1.52482617,9.36909771
gyro:1349233934,0.00244346,-0.15699238,-0.00549779
mag:1349235135,5.62701130,-26.82695198,49.64191627
accl:1349286580,1.71804667,-1.44466674,9.87218761
gyro:1349286936,-0.06475171,0.01404990,-0.05803220
mag:1349288121,6.40163899,-26.85618401,49.99269676
accl:1349339580,1.60678053,-1.44825590,9.57906723
gyro:1349339919,0.10079277,0.12095132,-0.04581489
mag:1349341117,6.13855648,-26.49079132,50.13885307
accl:1349392580,1.74257314,-1.36989105,9.34397221
gyro:1349392948,-0.00061087,-0.02015855,-0.06963863
mag:1349394131,6.38702107,-26.69541168,50.15346718
accl:1349445580,1.74257314,-1.35074842,9.55035305
gyro:1349445933,0.26022857,0.09407324,0.02015855
mag:1349447128,6.38702107,-26.30079079,50.00731087
accl:1349498580,1.74556410,-1.15274227,9.26142025
gyro:1349498934,0.04948008,0.07819075,-0.05131268
mag:1349500130,6.70856571,-26.08155632,50.51885414
accl:1349551580,1.86281240,-1.01216400,10.31785202
gyro:1349551928,0.08857546,0.08002335,-0.02626720
mag:1349553123,5.52470112,-25.95001602,50.50424003
accl:1349604580,1.66480637,-1.03669047,10.25982571
gyro:1349604931,0.21868975,0.18570304,0.02504547
mag:1349606127,5.45162297,-25.76001167,50.91347313
accl:1349657580,1.35433769,-1.18145621,9.04487038
gyro:1349657932,0.06108652,-0.04703662,-0.01282817
mag:1349659121,5.59777928,-25.00000000,50.95732307
accl:1349710580,1.29451692,-1.45483613,10.62712383
gyro:1349710935,0.10262536,0.07757989,0.05986479
mag:1349712132,4.98392201,-25.16077232,51.05962944
accl:1349763580,1.43270254,-0.85962152,9.67238808
gyro:1349763931,0.01099557,0.05619960,0.01343904
mag:1349765126,5.45162297,-25.21923447,51.16194343
accl:1349816580,1.30109727,-1.27238345,10.03789139
gyro:1349816930,-0.01832596,0.05864306,-0.02687807
mag:1349818124,4.70622731,-25.39462280,51.07424354
accl:1349869580,1.48713923,-0.97328067,9.37926674
gyro:1349869933,0.00671952,0.04459316,-0.02076942
mag:1349871123,5.27623654,-25.62847137,51.17655754
accl:1349922580,1.30229366,-1.32682014,10.20718384
gyro:1349922932,0.08368853,0.04398230,-0.01343904
mag:1349924128,5.14469433,-25.17538834,51.16194343
accl:1349975580,1.59302175,-0.66341007,9.89611626
gyro:1349975930,-0.01710423,0.02932153,-0.03359759
mag:1349977123,4.82315159,-25.70154953,51.19117164
accl:1350028580,1.45543432,-0.83210409,9.93440151
gyro:1350028931,-0.04092797,0.05986479,-0.04764749
mag:1350030132,4.82315159,-25.71616554,51.61502647
accl:1350081580,2.13858509,0.23330022,10.27298546
gyro:1350081918,-0.10079277,0.03970624,-0.02932153
mag:1350083128,5.07161808,-25.48231506,51.04501533
accl:1350134580,2.17627215,-0.23270200,9.59342480
gyro:1350134917,0.06658431,-0.09468411,-0.02504547
mag:1350136131,5.13007832,-25.43846893,50.40192985
accl:1350187580,2.12901402,0.46181476,9.70648575
gyro:1350187918,0.37140608,-0.00733038,-0.32375857
mag:1350189125,5.65624142,-24.92692184,50.37269783
accl:1350240580,2.17627215,0.73459649,11.29890823
gyro:1350240921,0.24007004,-0.06902777,-0.04764749
mag:1350242116,5.68547154,-23.88921547,51.05962944
accl:1350293580,1.63429797,-0.30568308,9.56411266
gyro:1350293921,-0.13377948,-0.03909538,-0.03237586
mag:1350295134,6.38702107,-24.09383202,50.37269783
accl:1350346580,1.82392907,0.20757736,9.79202843
gyro:1350346931,-0.08063421,-0.09529497,-0.64079762
mag:1350348133,7.41011524,-24.02075386,49.83192253
accl:1350399580,2.27258325,1.13958180,10.57627583
gyro:1350399946,-0.35857788,0.19792034,0.05070181
mag:1350401144,7.17626477,-24.98538399,48.75036812
accl:1350452580,0.53838515,-1.37946224,8.87557697
gyro:1350452938,-0.39339721,-0.09957103,0.08918633
mag:1350454152,7.14703465,-25.52616310,49.18883705
accl:1350505580,1.06959164,-0.59042901,8.05962467
gyro:1350505931,0.31948251,0.09346238,0.01038471
mag:1350507144,7.48319340,-25.13154030,48.66267204
accl:1350558580,0.53539413,-1.40219426,9.59701347
